"","gene","cntA","cntB","med_pa_len_A","med_pa_len_B","iso_pa_pval","iso_pa_sig","iso_pa_diff"
"1","AAAS",24,24,129.5,141.5,0.449172643442623,"False",12
"3","AAGAB",8,12,80,104.5,0.29353078358209,"False",24.5
"4","AAMP",37,53,79,110,0.207118644067797,"False",31
"6","AARS",13,8,130,137,0.476398514851485,"False",7
"8","AASDHPPT",17,15,133,87,0.100936123348018,"False",46
"9","AATF",54,61,68,82,0.415120588235294,"False",14
"13","ABCE1",18,10,102,92.5,0.460244869402985,"False",9.5
"14","ABCF1",12,6,115,104.5,0.452816205533597,"False",10.5
"15","ABCF2",8,21,96.5,105,0.471515477214101,"False",8.5
"17","ABHD10",22,31,99.5,95,0.480140538400633,"False",4.5
"19","ABHD12",5,9,185,135,0.139127134724858,"False",50
"21","ABI2",5,10,80,105,0.312443181818182,"False",25
"23","ABRACL",28,41,84.5,104,0.380811281337047,"False",19.5
"24","ABT1",16,28,76.5,106.5,0.233551171393342,"False",30
"25","AC007318.5",162,117,112,98,0.426560203504805,"False",14
"29","AC026271.5",5,5,90,103,0.428319256756757,"False",13
"30","AC027612.6",13,17,84,135,0.0810344827586208,"False",51
"32","AC090498.1",6,6,64,60.5,0.477460317460318,"False",3.5
"36","ACACA",15,18,123,143.5,0.398058191018343,"False",20.5
"37","ACADM",10,22,98.5,111.5,0.426560203504805,"False",13
"40","ACAT1",6,7,55,101,0.0759530386740332,"False",46
"41","ACAT2",88,168,70.5,81,0.444795336787565,"False",10.5
"42","ACBD6",17,17,80,100,0.365007241129616,"False",20
"45","ACIN1",17,34,108,158.5,0.0889805825242719,"False",50.5
"46","ACLY",13,22,163,133.5,0.289299242424242,"False",29.5
"48","ACO2",21,17,110,103,0.477460317460318,"False",7
"49","ACOT13",12,33,67.5,74,0.475476487723679,"False",6.5
"50","ACOT7",20,18,104.5,138,0.243826291079812,"False",33.5
"51","ACOT9",8,6,90.5,126,0.205709169054441,"False",35.5
"52","ACP1",51,94,102,98,0.486287128712871,"False",4
"56","ACTB",72,87,134.5,120,0.425511654349062,"False",14.5
"57","ACTG1",51,126,99,96.5,0.492380952380952,"False",2.5
"58","ACTL6A",52,69,103.5,94,0.449172643442623,"False",9.5
"60","ACTN4",5,5,179,202,0.398058191018343,"False",23
"61","ACTR10",26,33,140.5,119,0.36268390386016,"False",21.5
"62","ACTR1A",15,20,95,88,0.468657142857143,"False",7
"63","ACTR1B",27,34,141,188.5,0.148765217391304,"False",47.5
"64","ACTR2",17,17,60,96,0.147032085561497,"False",36
"65","ACTR3",26,24,107.5,70,0.159436026936027,"False",37.5
"68","ACYP1",14,8,123.5,141.5,0.399558823529412,"False",18
"73","ADAM17",5,14,186,115,0.0167857142857143,"True",71
"75","ADAR",8,11,95.5,121,0.286223709369025,"False",25.5
"82","ADH5",55,67,100,92,0.467348826714801,"False",8
"84","ADIPOR1",5,7,132,125,0.472409226826143,"False",7
"86","ADK",13,18,75,101.5,0.257610810810811,"False",26.5
"87","ADNP",8,10,133,166.5,0.247326111744584,"False",33.5
"88","ADRM1",19,21,150,120,0.300491803278688,"False",30
"90","AES",224,1892,107,113,0.47499150382328,"False",6
"92","AFG3L2",10,12,150.5,87,0.0167857142857143,"True",63.5
"94","AGAP3",8,31,111,141,0.290815268614515,"False",30
"95","AGBL5",7,5,64,161,0,"True",97
"96","AGK",9,5,67,79,0.428591470258137,"False",12
"99","AGTRAP",7,30,107,125.5,0.395797526041667,"False",18.5
"100","AHCY",14,11,85.5,89,0.491544550810015,"False",3.5
"101","AHCYL1",7,8,212,146.5,0.0462878787878788,"True",65.5
"103","AHSA1",16,10,110,162,0.096764705882353,"False",52
"105","AIF1L",47,77,114,108,0.483610038610039,"False",6
"106","AIFM1",16,19,74.5,82,0.464494717501148,"False",7.5
"107","AIG1",12,46,66.5,94.5,0.250910099889012,"False",28
"108","AIMP1",9,9,79,134,0.0290952380952381,"True",55
"109","AIMP2",53,52,105,81.5,0.335334947538337,"False",23.5
"110","AIP",15,9,96,142,0.096764705882353,"False",46
"111","AK2",70,66,81.5,65,0.398058191018343,"False",16.5
"112","AK3",9,8,146,146,0.507649784839457,"False",0
"116","AKIP1",7,15,116,67,0.0666199376947041,"False",49
"117","AKIRIN1",7,11,135,72,0.0393347639484979,"True",63
"118","AKR1A1",56,44,102.5,80,0.297841225626741,"False",22.5
"119","AKR1B1",51,85,119,104,0.410153521974714,"False",15
"121","AKT1",9,10,113,103.5,0.463390963577686,"False",9.5
"125","ALDH18A1",15,22,114,146,0.256806768558952,"False",32
"127","ALDH2",6,16,165.5,97.5,0.0393347639484979,"True",68
"129","ALDH7A1",12,20,124,79.5,0.100936123348018,"False",44.5
"130","ALDOA",618,257,93.5,94,0.496687953054884,"False",0.5
"134","ALG5",13,19,101,91,0.454621909840039,"False",10
"135","ALG8",30,57,85,81,0.493792184724689,"False",4
"136","ALKBH1",6,11,138,111,0.303020739404869,"False",27
"137","ALKBH2",34,23,65,92,0.250910099889012,"False",27
"140","ALKBH5",8,11,160,114,0.128053892215569,"False",46
"141","ALKBH7",5,8,159,83.5,0,"True",75.5
"142","ALPL",7,5,68,96,0.248823529411765,"False",28
"143","AMD1",12,12,125.5,136.5,0.449172643442623,"False",11
"147","AMZ2",44,45,90,60,0.219667110519308,"False",30
"148","AMZ2P1",10,13,117,80,0.169722222222222,"False",37
"149","ANAPC10",9,6,48,125,0,"True",77
"150","ANAPC11",64,150,92.5,90.5,0.493792184724689,"False",2
"151","ANAPC13",88,88,86.5,60,0.246655132641292,"False",26.5
"152","ANAPC15",32,60,83.5,93,0.463390963577686,"False",9.5
"153","ANAPC16",14,34,65,88.5,0.312443181818182,"False",23.5
"154","ANAPC2",5,7,187,217,0.333318293683347,"False",30
"156","ANAPC5",14,18,103.5,113.5,0.460244869402985,"False",10
"157","ANAPC7",5,10,102,146.5,0.147032085561497,"False",44.5
"163","ANKRD10",6,6,169.5,130.5,0.217627688172043,"False",39
"168","ANLN",5,7,77,75,0.493568563092633,"False",2
"170","ANP32A",18,15,59.5,107,0.0706358381502891,"False",47.5
"171","ANP32B",24,38,116.5,89.5,0.29353078358209,"False",27
"172","ANP32E",19,22,101,130.5,0.261390374331551,"False",29.5
"173","ANXA2",80,122,98,101.5,0.491544550810015,"False",3.5
"175","ANXA5",34,58,99,120,0.352410236822002,"False",21
"176","ANXA6",14,10,135,119,0.42435446685879,"False",16
"177","ANXA7",14,20,129.5,78,0.0759530386740332,"False",51.5
"180","AP1M1",15,20,128,130,0.496687953054884,"False",2
"181","AP1S1",6,5,114,72,0.123434343434344,"False",42
"183","AP2B1",5,7,40,92,0,"True",52
"184","AP2M1",23,60,95,96.5,0.494382082152974,"False",1.5
"185","AP2S1",9,14,133,105.5,0.299345238095238,"False",27.5
"186","AP3M1",11,12,99,121,0.348604471858134,"False",22
"187","AP3M2",9,6,89,89,0.51553125,"False",0
"188","AP3S1",11,24,51,87,0.119434156378601,"False",36
"192","APBB1",13,24,107,140.5,0.241944444444444,"False",33.5
"193","APBB2",6,7,105,127,0.36268390386016,"False",22
"195","APEH",12,11,127,124,0.484286263947672,"False",3
"196","APEX1",220,249,105,95,0.460064133016627,"False",10
"198","APH1A",6,15,135,114,0.382134602311353,"False",21
"199","API5",26,23,159.5,134,0.337002398081535,"False",25.5
"200","APIP",11,7,87,54,0.172459677419355,"False",33
"201","APLP1",5,11,120,117,0.493792184724689,"False",3
"202","APLP2",6,23,82.5,141,0.0462878787878788,"True",58.5
"203","APMAP",16,31,80,96,0.401774193548387,"False",16
"204","APOA1BP",16,32,105,102.5,0.493792184724689,"False",2.5
"205","APOO",14,46,77.5,88.5,0.45021052631579,"False",11
"206","APPL2",10,11,193.5,283,0.0167857142857143,"True",89.5
"207","APRT",106,65,111,75,0.205709169054441,"False",36
"209","APTX",18,23,107,79,0.255142857142857,"False",28
"212","ARF1",95,121,94,87,0.46552380952381,"False",7
"213","ARF3",25,28,128,126,0.492993793355239,"False",2
"214","ARF4",78,115,100,91,0.46552380952381,"False",9
"216","ARFGAP2",9,14,77,112,0.219667110519308,"False",35
"218","ARG2",46,21,98.5,77,0.337555643879173,"False",21.5
"225","ARHGDIA",13,10,136,122,0.438304674905965,"False",14
"228","ARID1A",8,7,123.5,78,0.100936123348018,"False",45.5
"233","ARL1",6,13,120,113,0.471515477214101,"False",7
"234","ARL14EP",7,5,46,61,0.384703703703704,"False",15
"235","ARL16",18,22,64.5,87.5,0.313742384682332,"False",23
"237","ARL2",5,10,99,102,0.491544550810015,"False",3
"238","ARL3",27,118,72,79,0.463390963577686,"False",7
"239","ARL4A",26,39,95.5,83,0.431884931506849,"False",12.5
"240","ARL4D",7,13,143,87,0.0759530386740332,"False",56
"243","ARL6IP1",9,19,102,126,0.323075296108291,"False",24
"244","ARL6IP5",63,114,114,108,0.476317204301075,"False",6
"245","ARL6IP6",5,8,86,108.5,0.303020739404869,"False",22.5
"248","ARMC6",7,9,152,127,0.344494909945184,"False",25
"249","ARMC8",7,29,132,77,0.0545535714285715,"False",55
"250","ARMC9",5,5,96,96,0.507310241962214,"False",0
"252","ARMCX6",6,12,112,135,0.343988188976378,"False",23
"255","ARNT2",5,7,129,109,0.382134602311353,"False",20
"256","ARPC1A",45,48,105,90,0.412642180094787,"False",15
"257","ARPC2",19,24,74,66.5,0.460064133016627,"False",7.5
"258","ARPC4",8,11,135,153,0.423815028901734,"False",18
"259","ARPC5",27,53,75,73,0.493602620087336,"False",2
"260","ARPP19",24,52,143,79.5,0.0290952380952381,"True",63.5
"261","ARRB2",12,15,79,100,0.337002398081535,"False",21
"263","ARV1",14,17,110,75,0.172459677419355,"False",35
"264","ASAH1",9,23,80,79,0.501106433142472,"False",1
"270","ASCC1",6,10,141.5,82.5,0.0167857142857143,"True",59
"273","ASF1A",30,44,79.5,72,0.47499150382328,"False",7.5
"275","ASH2L",6,7,74.5,127,0.0462878787878788,"True",52.5
"276","ASNA1",30,25,86.5,93,0.476398514851485,"False",6.5
"277","ASNS",29,18,78,74.5,0.492380952380952,"False",3.5
"278","ASNSD1",7,12,32,70.5,0.0810344827586208,"False",38.5
"280","ASS1",10,5,105.5,87,0.379463157894737,"False",18.5
"283","ATAT1",16,19,123.5,141,0.410153521974714,"False",17.5
"284","ATF4",93,59,117,141,0.3473753894081,"False",24
"286","ATF7IP",8,6,136.5,127.5,0.4723147751606,"False",9
"287","ATG3",8,8,59,72.5,0.403312769895126,"False",13.5
"289","ATG4C",5,5,68,65,0.479239475774424,"False",3
"291","ATIC",37,39,68,80,0.436191639522258,"False",12
"293","ATL2",11,7,166,164,0.495113234253362,"False",2
"295","ATN1",11,15,135,174,0.215549525101764,"False",39
"296","ATOX1",30,39,147,105,0.128053892215569,"False",42
"301","ATP1A1",26,24,100,95.5,0.481676447574335,"False",4.5
"302","ATP1B3",11,15,125,63,0.0167857142857143,"True",62
"306","ATP2C1",7,7,87,66,0.335334947538337,"False",21
"307","ATP5A1",253,306,84,74,0.457300334768053,"False",10
"308","ATP5B",157,148,90,89.5,0.498436437797417,"False",0.5
"309","ATP5C1",173,150,98,74,0.306046511627907,"False",24
"311","ATP5E",82,160,115,119,0.488522167487685,"False",4
"312","ATP5F1",240,273,84,80,0.489942056074766,"False",4
"313","ATP5G1",284,261,112,93,0.382909891598916,"False",19
"314","ATP5G2",189,270,109,103,0.480277777777778,"False",6
"315","ATP5G3",208,150,107.5,103,0.484286263947672,"False",4.5
"316","ATP5H",91,93,75,65,0.454524390243903,"False",10
"317","ATP5I",175,207,120,123,0.491544550810015,"False",3
"318","ATP5J",312,414,117.5,108,0.46300790330079,"False",9.5
"319","ATP5J2",21,19,174,110,0.0545535714285715,"False",64
"320","ATP5L",358,436,112,102.5,0.459124522900763,"False",9.5
"322","ATP5SL",32,35,97.5,112,0.433345108695652,"False",14.5
"323","ATP6AP1",6,24,97.5,115,0.394579256360078,"False",17.5
"324","ATP6AP2",19,51,64,92,0.233551171393342,"False",28
"326","ATP6V0B",87,81,105,112,0.478612565445026,"False",7
"327","ATP6V0D1",22,41,104,101,0.493792184724689,"False",3
"328","ATP6V0E1",59,126,85,83.5,0.493792184724689,"False",1.5
"330","ATP6V1B2",9,32,69,93,0.292043111527648,"False",24
"331","ATP6V1C1",6,8,116.5,94.5,0.348604471858134,"False",22
"332","ATP6V1D",21,46,95,72,0.307404274265361,"False",23
"333","ATP6V1E1",17,28,109,96.5,0.4323897659227,"False",12.5
"334","ATP6V1F",90,70,111,107.5,0.48268051242236,"False",3.5
"335","ATP6V1G1",97,114,113,99.5,0.447034643226474,"False",13.5
"339","ATPIF1",37,49,99,97,0.495550668543279,"False",2
"340","ATRAID",97,131,105,102,0.490434782608696,"False",3
"341","ATXN10",15,12,108,101,0.468126660761736,"False",7
"343","ATXN2L",18,18,197.5,180,0.438304674905965,"False",17.5
"346","ATXN7L3B",29,119,130,119,0.449446410515672,"False",11
"347","AUP1",25,38,96,98.5,0.492380952380952,"False",2.5
"348","AURKA",27,19,82,81,0.499702602230483,"False",1
"349","AURKAIP1",51,79,107,92,0.416753512880562,"False",15
"350","AURKB",44,38,116.5,110,0.481992598363849,"False",6.5
"351","AUTS2",5,9,137,164,0.321166666666667,"False",27
"353","AXIN2",26,12,166.5,191.5,0.366158844765343,"False",25
"355","B2M",78,63,85,101,0.403312769895126,"False",16
"360","B4GALT3",6,13,83.5,71,0.444795336787565,"False",12.5
"363","B9D1",6,8,145,131,0.4323897659227,"False",14
"365","BAD",8,17,87,116,0.247326111744584,"False",29
"369","BAG6",70,55,168.5,139,0.306046511627907,"False",29.5
"372","BAK1",20,28,96.5,98.5,0.500583277140931,"False",2
"374","BANF1",80,85,129,114,0.428861856823266,"False",15
"375","BASP1",6,10,120,86.5,0.219667110519308,"False",33.5
"376","BAX",245,396,138,125.5,0.444795336787565,"False",12.5
"377","BAZ1A",5,8,114,169,0.096764705882353,"False",55
"378","BAZ1B",14,12,105,125.5,0.380811281337047,"False",20.5
"383","BBS2",5,11,58,77,0.333634881825591,"False",19
"384","BBS4",9,5,95,112,0.398058191018343,"False",17
"385","BBS7",5,6,84,152.5,0.0393347639484979,"True",68.5
"389","BCAP31",85,85,72,80,0.457300334768053,"False",8
"390","BCAS2",77,81,99,102,0.488984522461306,"False",3
"391","BCAT1",12,10,75,120,0.0666199376947041,"False",45
"392","BCCIP",30,35,95.5,101,0.480602196939976,"False",5.5
"394","BCHE",8,14,71,98.5,0.278283283283283,"False",27.5
"395","BCL2L1",7,9,166,151,0.449172643442623,"False",15
"396","BCL2L12",6,5,82.5,70,0.429397222222222,"False",12.5
"399","BCL7B",9,18,146,122,0.362611275964392,"False",24
"402","BCLAF1",10,5,86.5,128,0.132303149606299,"False",41.5
"403","BCS1L",23,16,60,66,0.478686219365207,"False",6
"405","BECN1",12,13,104.5,131,0.297841225626741,"False",26.5
"406","BET1",6,8,83.5,144,0.0290952380952381,"True",60.5
"407","BET1L",8,6,85,95.5,0.449446410515672,"False",10.5
"408","BEX1",34,417,115,106,0.457220885466795,"False",9
"409","BEX4",6,29,159,88,0,"True",71
"410","BFAR",10,8,112.5,96,0.398058191018343,"False",16.5
"414","BIRC5",37,85,102,109,0.4723147751606,"False",7
"415","BLCAP",7,7,177,92,0,"True",85
"417","BLMH",13,14,81,70,0.449356486210419,"False",11
"418","BLOC1S2",18,39,136.5,78,0.0462878787878788,"True",58.5
"419","BLVRA",18,31,101,78,0.299345238095238,"False",23
"425","BNIP1",6,7,65.5,61,0.481045828437133,"False",4.5
"427","BNIP3",10,14,102,108,0.480277777777778,"False",6
"430","BOD1",50,84,94,97,0.493792184724689,"False",3
"431","BOLA3",35,29,130,132,0.496687953054884,"False",2
"433","BPHL",7,12,70,69.5,0.496687953054884,"False",0.5
"438","BRD4",7,8,149,179.5,0.299345238095238,"False",30.5
"439","BRD7",32,16,108,121,0.444795336787565,"False",13
"441","BRIX1",114,82,104.5,103,0.492993793355239,"False",1.5
"442","BRK1",44,119,63,75,0.433345108695652,"False",12
"443","BRMS1",13,15,85,90,0.477460317460318,"False",5
"444","BRMS1L",5,6,63,91,0.227166666666667,"False",28
"446","BRPF1",5,6,126,140,0.447688338493292,"False",14
"447","BSG",51,56,113,106,0.475560398505604,"False",7
"450","BTF3",225,211,69,74,0.479880999603332,"False",5
"451","BTF3L4",24,45,68.5,93,0.28576181292189,"False",24.5
"452","BUB3",74,92,90,92.5,0.492380952380952,"False",2.5
"454","BUD31",78,129,64.5,99,0.181674491392801,"False",34.5
"455","BYSL",10,7,138,163,0.349612135176651,"False",25
"456","BZW1",8,17,105,78,0.271209183673469,"False",27
"457","BZW1P2",12,24,78,84,0.480277777777778,"False",6
"458","BZW2",58,47,113.5,97,0.398058191018343,"False",16.5
"459","C11orf1",19,13,73,159,0,"True",86
"460","C11orf24",8,6,102,149.5,0.0706358381502891,"False",47.5
"461","C11orf49",7,19,62,112,0.0545535714285715,"False",50
"463","C11orf58",118,138,80.5,85.5,0.480602196939976,"False",5
"466","C11orf73",26,40,121.5,102,0.382134602311353,"False",19.5
"467","C11orf74",7,25,141,94,0.0666199376947041,"False",47
"468","C11orf84",5,5,176,149,0.336442926045016,"False",27
"469","C11orf95",6,13,94,121,0.286223709369025,"False",27
"470","C12orf10",20,15,118.5,69,0.0666199376947041,"False",49.5
"471","C12orf43",6,9,129.5,144,0.431135611907387,"False",14.5
"472","C12orf45",13,9,40,67,0.225271668822769,"False",27
"473","C12orf57",35,72,94,106.5,0.444795336787565,"False",12.5
"475","C12orf65",7,22,104,104,0.502163703455216,"False",0
"476","C12orf73",7,10,132,126.5,0.475476487723679,"False",5.5
"477","C12orf76",5,6,118,129,0.460244869402985,"False",11
"478","C14orf1",37,46,94,114.5,0.371818505338078,"False",20.5
"479","C14orf119",30,53,107,121,0.425424068767908,"False",14
"480","C14orf142",10,13,91,78,0.426279069767442,"False",13
"481","C14orf166",59,93,59,79,0.340787183544304,"False",20
"482","C14orf2",104,107,94,99,0.477460317460318,"False",5
"483","C15orf40",6,18,56,86,0.185295489891135,"False",30
"486","C16orf91",11,12,65,79.5,0.409794561933535,"False",14.5
"488","C17orf75",26,21,93,90,0.495550668543279,"False",3
"490","C17orf89",10,18,155,148,0.482243390357698,"False",7
"492","C19orf43",60,53,153,138,0.447688338493292,"False",15
"494","C19orf48",152,140,129,128.5,0.509839722405816,"False",0.5
"495","C19orf53",80,128,111,114,0.491544550810015,"False",3
"498","C1D",11,35,92,105,0.431392857142857,"False",13
"502","C1orf123",17,32,101,98,0.491544550810015,"False",3
"503","C1orf198",11,26,146,157,0.460244869402985,"False",11
"504","C1orf27",9,6,56,96,0.135385356454721,"False",40
"505","C1orf43",31,61,70,94,0.286223709369025,"False",24
"508","C1orf54",9,6,170,69.5,0,"True",100.5
"511","C20orf27",17,11,162,158,0.493792184724689,"False",4
"515","C2orf76",6,6,97.5,86,0.449446410515672,"False",11.5
"516","C3orf14",5,9,40,114,0,"True",74
"517","C4orf27",13,17,66,79,0.428861856823266,"False",13
"518","C4orf3",27,42,113,110.5,0.492993793355239,"False",2.5
"519","C5orf15",12,16,128,104.5,0.343988188976378,"False",23.5
"522","C5orf63",5,9,155,168,0.453979892103973,"False",13
"524","C6orf203",7,5,139,182,0.20907122905028,"False",43
"525","C6orf48",9,13,138,147,0.467348826714801,"False",9
"529","C7orf49",6,14,66.5,96,0.243826291079812,"False",29.5
"531","C7orf73",11,49,115,100,0.410509898020396,"False",15
"532","C8orf33",6,17,107,128,0.380805322128852,"False",21
"534","C8orf59",14,18,54,120,0,"True",66
"535","C9orf114",7,11,123,145,0.350880551301685,"False",22
"539","C9orf78",15,12,97,71,0.269743326488706,"False",26
"541","CA14",20,16,94,104,0.46552380952381,"False",10
"546","CABIN1",13,22,256,180.5,0.0462878787878788,"True",75.5
"550","CACNG4",6,13,166,150,0.4323897659227,"False",16
"552","CACYBP",130,72,78,88.5,0.449446410515672,"False",10.5
"553","CAD",8,6,177,250.5,0.0810344827586208,"False",73.5
"557","CALM1",30,90,103,103,0.507310241962214,"False",0
"558","CALM2",12,47,109,101,0.468657142857143,"False",8
"559","CALM3",22,68,99,106,0.471515477214101,"False",7
"560","CALR",36,40,130,138,0.468126660761736,"False",8
"561","CALU",19,14,117,126,0.46552380952381,"False",9
"568","CAMTA1",36,102,94.5,101,0.475476487723679,"False",6.5
"569","CANX",24,27,102.5,92,0.455220125786164,"False",10.5
"570","CAP1",19,32,101,72,0.232362842892768,"False",29
"573","CAPN2",8,17,96,71,0.301352941176471,"False",25
"574","CAPNS1",18,27,124,98,0.286223709369025,"False",26
"575","CAPRIN1",18,14,113,102,0.453206012814194,"False",11
"576","CAPZA1",8,15,114,91,0.321852166525064,"False",23
"577","CAPZA2",27,59,91,104,0.444795336787565,"False",13
"578","CAPZB",13,19,126,105,0.36268390386016,"False",21
"581","CARHSP1",13,16,101,104.5,0.489398793818319,"False",3.5
"583","CARM1",30,19,149,154,0.483610038610039,"False",5
"584","CARS",9,8,125,100.5,0.318668103448276,"False",24.5
"588","CASP3",7,9,88,87,0.497301233721727,"False",1
"589","CASP6",7,12,114,82,0.199436201780416,"False",32
"591","CAT",6,14,61,105.5,0.0706358381502891,"False",44.5
"594","CBWD1",31,12,56,94,0.132303149606299,"False",38
"595","CBWD2",12,16,107,68,0.142225325884544,"False",39
"596","CBX1",7,32,82,83,0.505093333333333,"False",1
"597","CBX3",40,61,84,110,0.278283283283283,"False",26
"599","CBX5",21,39,79,115,0.174294770206022,"False",36
"600","CBY1",8,17,114,127,0.444246575342466,"False",13
"603","CCAR2",8,7,160,176,0.437375271149675,"False",16
"604","CCBL1",6,7,158.5,99,0.0393347639484979,"True",59.5
"608","CCDC12",16,36,117.5,100.5,0.397446601941747,"False",17
"610","CCDC124",14,14,143,127.5,0.444795336787565,"False",15.5
"616","CCDC167",55,94,104,94.5,0.460244869402985,"False",9.5
"617","CCDC25",11,15,71,69,0.496687953054884,"False",2
"618","CCDC28B",14,27,79.5,90,0.449446410515672,"False",10.5
"619","CCDC34",8,9,96.5,96,0.500583277140931,"False",0.5
"620","CCDC43",8,6,94,82,0.438304674905965,"False",12
"626","CCDC59",14,10,95.5,132,0.219667110519308,"False",36.5
"630","CCDC85B",6,6,123,108.5,0.42546803652968,"False",14.5
"632","CCDC86",8,5,121.5,77,0.14415607985481,"False",44.5
"633","CCDC90B",13,32,92,63.5,0.237814371257485,"False",28.5
"634","CCNB1",162,199,105,89,0.401774193548387,"False",16
"635","CCNB1IP1",27,39,79,72,0.468657142857143,"False",7
"636","CCNB2",24,59,103,89,0.429397222222222,"False",14
"637","CCNC",12,7,73,131,0.0167857142857143,"True",58
"640","CCND3",6,5,85,136,0.0545535714285715,"False",51
"641","CCNG1",47,93,87,72,0.420950581395349,"False",15
"643","CCNH",19,8,92,109.5,0.398895166352793,"False",17.5
"644","CCNI",57,79,137,127,0.456256645722571,"False",10
"648","CCNY",9,5,143,103,0.167189054726368,"False",40
"650","CCS",8,22,99,134.5,0.185714285714286,"False",35.5
"652","CCT2",82,85,72,74,0.493792184724689,"False",2
"653","CCT3",214,210,97.5,90,0.475476487723679,"False",7.5
"654","CCT4",36,36,82.5,74.5,0.464494717501148,"False",8
"655","CCT5",288,268,81,77.5,0.481992598363849,"False",3.5
"656","CCT6A",52,85,79,72,0.467994159928122,"False",7
"657","CCT7",315,275,87,73,0.400873756218905,"False",14
"658","CCT8",78,82,81.5,75,0.471515477214101,"False",6.5
"660","CD24",19,74,108,107.5,0.510343347639485,"False",0.5
"662","CD2BP2",14,31,109,125,0.397446601941747,"False",16
"665","CD46",5,13,97,162,0,"True",65
"666","CD59",16,37,77.5,114,0.174294770206022,"False",36.5
"667","CD63",72,91,75.5,63,0.428319256756757,"False",12.5
"668","CD81",14,12,113.5,125,0.449853756933939,"False",11.5
"669","CD9",15,9,80,111,0.230566037735849,"False",31
"670","CD99",7,32,60,104.5,0.0889805825242719,"False",44.5
"673","CDC123",274,195,88,107,0.382909891598916,"False",19
"675","CDC20",22,54,89,97,0.46552380952381,"False",8
"676","CDC23",11,16,117,93.5,0.321852166525064,"False",23.5
"677","CDC25A",14,11,105.5,95,0.455220125786164,"False",10.5
"678","CDC26",10,26,95,101.5,0.471515477214101,"False",6.5
"682","CDC42",24,45,119,131,0.460244869402985,"False",12
"683","CDC45",5,6,113,161,0.096764705882353,"False",48
"685","CDC6",20,24,106.5,118.5,0.448339340885685,"False",12
"686","CDC7",8,7,71.5,147,0.0167857142857143,"True",75.5
"688","CDCA3",15,28,73,124,0.0462878787878788,"True",51
"689","CDCA4",5,7,93,117,0.330474814203138,"False",24
"690","CDCA5",7,10,135,114.5,0.378647887323944,"False",20.5
"691","CDCA7",9,11,98,124,0.292043111527648,"False",26
"692","CDCA7L",6,6,85.5,65,0.32903893951947,"False",20.5
"693","CDCA8",18,27,106,89,0.409432989690722,"False",17
"694","CDH2",15,29,115,143,0.301352941176471,"False",28
"697","CDK1",15,28,151,101.5,0.0604950495049505,"False",49.5
"700","CDK16",10,14,85,123,0.163205342237062,"False",38
"701","CDK2",12,16,139.5,132.5,0.475078389830508,"False",7
"703","CDK4",35,46,74,88.5,0.403312769895126,"False",14.5
"705","CDK5RAP1",9,18,116,70.5,0.0706358381502891,"False",45.5
"708","CDK7",10,17,127,92,0.20907122905028,"False",35
"710","CDKN1A",28,25,109.5,138,0.290815268614515,"False",28.5
"714","CDKN2AIPNL",8,18,89.5,105.5,0.398058191018343,"False",16
"716","CDKN3",8,26,80.5,75.5,0.489898838516298,"False",5
"719","CDT1",6,5,120.5,96,0.344494909945184,"False",24.5
"722","CECR5",10,5,101,66,0.169722222222222,"False",35
"724","CELF1",9,19,160,160,0.520533486539724,"False",0
"728","CENPF",8,8,144.5,153,0.475476487723679,"False",8.5
"730","CENPK",16,21,134.5,74,0.0290952380952381,"True",60.5
"732","CENPM",35,23,65,94,0.210689655172414,"False",29
"733","CENPN",24,65,60,81,0.324288121314238,"False",21
"735","CENPU",8,18,119,127.5,0.467461746174617,"False",8.5
"736","CENPV",22,11,133,86,0.0706358381502891,"False",47
"737","CENPW",19,31,110,106,0.489898838516298,"False",4
"743","CEP57",12,20,104,67,0.163205342237062,"False",37
"745","CEP63",6,10,60,108,0.0604950495049505,"False",48
"747","CEP89",7,7,155,138,0.40633923123856,"False",17
"750","CERK",13,18,107,128,0.355608465608466,"False",21
"752","CERS2",32,33,77,101,0.30875,"False",24
"753","CERS5",9,8,95,140,0.14415607985481,"False",45
"756","CETN2",16,46,111.5,88,0.339175257731959,"False",23.5
"757","CETN3",8,13,126,139,0.449853756933939,"False",13
"758","CFAP20",37,40,67,87,0.348397982932506,"False",20
"759","CFAP36",15,23,62,56,0.472409226826143,"False",6
"761","CFDP1",11,33,103,86,0.386240753194351,"False",17
"762","CFL1",269,259,112,103,0.467348826714801,"False",9
"763","CFL2",6,20,106.5,88.5,0.369503239740821,"False",18
"764","CGGBP1",5,9,149,119,0.278283283283283,"False",30
"765","CGRRF1",7,9,64,63,0.497301233721727,"False",1
"768","CHCHD1",16,21,107.5,114,0.468126660761736,"False",6.5
"770","CHCHD2",193,139,94,109,0.427562076749436,"False",15
"771","CHCHD3",69,79,68,62,0.477460317460318,"False",6
"772","CHCHD4",8,9,85,69,0.382134602311353,"False",16
"773","CHCHD5",11,34,88,114.5,0.264681628392484,"False",26.5
"774","CHCHD6",8,12,129,121,0.475476487723679,"False",8
"776","CHD3",9,7,177,125,0.096764705882353,"False",52
"777","CHD4",37,56,124,116.5,0.471515477214101,"False",7.5
"782","CHID1",17,21,85,115,0.237814371257485,"False",30
"785","CHMP2A",17,36,112,121,0.468126660761736,"False",9
"788","CHMP5",13,23,67,85,0.365007241129616,"False",18
